starID,EDR3_source_id,RA,Dec,Gmag,Nobs,RefID,EDR3_source_id_alt,RA_alt,Dec_alt,Gmag_alt
48303,2014932990087885056,348.1872875927735,61.76816405649779,14.72348,1.0,67.0,2014932990087885056,nan,nan,nan
48304,2014866568415397504,348.1892705282301,61.45998343475459,10.757269,1.0,67.0,2014866568415397504,nan,nan,nan
48305,2014915054304552448,348.1898554574771,61.53766833549537,14.01041,1.0,67.0,2014915054304552448,nan,nan,nan
48306,2014866503994271104,348.1951505381951,61.442328599259596,14.085187,1.0,67.0,2014866503994271104,nan,nan,nan
48307,2015028029123854976,348.19860819997155,61.846704812537276,15.791042,1.0,67.0,2015028029123854976,nan,nan,nan
48308,2014866572713739264,348.2014692030246,61.468826900844206,16.371246,1.0,67.0,2014866572713739264,nan,nan,nan
48309,2014934123959482112,348.202479669388,61.8348372583402,12.538053,1.0,67.0,2014934123959482112,nan,nan,nan
48310,2014933917800797440,348.2052492805301,61.819600758109516,16.362194,1.0,67.0,2014933917800797440,nan,nan,nan
48311,2014866229116367488,348.21223374348125,61.43382892821973,13.455576,1.0,67.0,2014866229116367488,nan,nan,nan
48312,2014867981462998016,348.21581743394916,61.50838551786151,16.235224,1.0,67.0,2014867981462998016,nan,nan,nan
48313,2015030984061351936,348.21808918170257,61.85788600614794,13.0908575,1.0,67.0,2015030984061351936,nan,nan,nan
48314,2014866607073489024,348.22520994939924,61.438654463032904,15.648843,1.0,67.0,2014866607073489024,nan,nan,nan
48315,2014867706585098496,348.2270562388708,61.491559688264125,16.267138,1.0,67.0,2014867706585098496,nan,nan,nan
48316,2015027749946232704,348.2336003146946,61.826877671367654,15.109174,2.0,67.0,2015027749946232704,nan,nan,nan
48317,2014866881951390080,348.24319257853523,61.464015742232505,10.09175,1.0,67.0,2014866881951390080,nan,nan,nan
48318,2014866916311125760,348.2451222396184,61.47083706432099,15.286732,1.0,67.0,2014866916311125760,nan,nan,nan
48319,2015014560106263808,348.2500842663296,61.73351511716908,16.16664,1.0,67.0,2015014560106263808,nan,nan,nan
48320,2014915462323226752,348.25124580665226,61.59336212693608,13.508099,1.0,67.0,2014915462323226752,nan,nan,nan
48321,2014915191743502848,348.2553663328404,61.566741838297084,14.169721,1.0,67.0,2014915191743502848,nan,nan,nan
48322,2014866916311126656,348.2563081524371,61.47243850217968,16.188005,1.0,67.0,2014866916311126656,nan,nan,nan
48323,2014867740944840064,348.2567149597652,61.49316371616775,15.741887,1.0,67.0,2014867740944840064,nan,nan,nan
48324,2014867912743523584,348.2606900217475,61.514800172458294,16.361471,1.0,67.0,2014867912743523584,nan,nan,nan
48325,2014916325614848000,348.26205987111626,61.62190439211818,15.557858,1.0,67.0,2014916325614848000,nan,nan,nan
48326,2014867844024050048,348.26460001917707,61.50754794195856,16.220215,1.0,67.0,2014867844024050048,nan,nan,nan
48327,2015026620374430080,348.26590562450326,61.77548461911359,13.8187895,1.0,67.0,2015026620374430080,nan,nan,nan
48328,2014916531773269120,348.26869531003825,61.643815926309266,14.255391,1.0,67.0,2014916531773269120,nan,nan,nan
48329,2015013460588382848,348.2759371394485,61.682609750755674,15.191104,1.0,67.0,2015013460588382848,nan,nan,nan
48330,2014866916311128960,348.2763537274628,61.4729362238787,14.810628,1.0,67.0,2014866916311128960,nan,nan,nan
48331,2015026620374624768,348.2778956054108,61.77468455502764,14.579928,1.0,67.0,2015026620374624768,nan,nan,nan
48332,2014867088109813888,348.27847183762054,61.494019446469,16.51478,1.0,67.0,2014867088109813888,nan,nan,nan
48333,2014915432261664384,348.2803377747267,61.59499533220209,15.640362,1.0,67.0,2014915432261664384,nan,nan,nan
48334,2015013460594639488,348.28466740942423,61.68038966324924,14.567132,1.0,67.0,2015013460594639488,nan,nan,nan
48335,2015013460594639232,348.28714052614265,61.69146907704828,13.154383,1.0,67.0,2015013460594639232,nan,nan,nan
48336,2014867088109814272,348.28742723454553,61.495732858763745,16.335154,1.0,67.0,2014867088109814272,nan,nan,nan
48337,2014868153261688832,348.2892639362797,61.53512169068823,14.282851,1.0,67.0,2014868153261688832,nan,nan,nan
48338,2015013769832282752,348.2908256141364,61.71792700984141,16.040764,1.0,67.0,2015013769832282752,nan,nan,nan
48339,2014867019390343680,348.29205730524274,61.478525938204996,15.819721,1.0,67.0,2014867019390343680,nan,nan,nan
48340,2015013666753069312,348.29229718719876,61.69957062772344,10.3443575,1.0,67.0,2015013666753069312,nan,nan,nan
48341,2014915226103239936,348.29351611833164,61.58078877667018,15.34783,1.0,67.0,2014915226103239936,nan,nan,nan
48342,2014867019390341248,348.29450652933315,61.48474641868819,16.346605,1.0,67.0,2014867019390341248,nan,nan,nan
48343,2015014869344108032,348.29490659617994,61.768094244725205,15.411001,1.0,67.0,2015014869344108032,nan,nan,nan
48344,2014867019390340096,348.3009253632236,61.488643757204116,15.810458,1.0,67.0,2014867019390340096,nan,nan,nan
48345,2014866808933891584,348.30614279521166,61.4830221095269,14.732174,1.0,67.0,2014866808933891584,nan,nan,nan
48346,2015009062548134528,348.3106212501135,61.58271406135688,16.310753,1.0,67.0,2015009062548134528,nan,nan,nan
48347,2015014697545425152,348.31610480600966,61.75507816228997,15.342127,1.0,67.0,2015014697545425152,nan,nan,nan
48348,2014867878383788288,348.3172679432989,61.52535522686405,13.466854,1.0,67.0,2014867878383788288,nan,nan,nan
48349,2014866778872180992,348.319173330076,61.467133763231146,14.932629,1.0,67.0,2014866778872180992,nan,nan,nan
48350,2014962058428205056,348.3209738816692,61.56563064381819,12.406849,1.0,67.0,2014962058428205056,nan,nan,nan
48351,2015013769832283264,348.32203729222823,61.72256660997425,12.910619,1.0,67.0,2015013769832283264,nan,nan,nan
48352,2015010127700020224,348.32364330838334,61.63555757798564,14.722661,1.0,67.0,2015010127700020224,nan,nan,nan
48353,2014961989706572288,348.32693335125526,61.55601644668474,15.222255,1.0,67.0,2014961989706572288,nan,nan,nan
48354,2015013872911498624,348.3270910074131,61.72211218612644,14.182206,1.0,67.0,2015013872911498624,nan,nan,nan
48355,2015026757813576448,348.3299520388968,61.79531333169963,13.687758,1.0,67.0,2015026757813576448,nan,nan,nan
48356,2015010196419496448,348.33843885230516,61.65533182145887,15.405752,1.0,67.0,2015010196419496448,nan,nan,nan
48357,2014961714828667520,348.3411775918667,61.523913646147655,15.2825985,1.0,67.0,2014961714828667520,nan,nan,nan
48358,2015009371785777152,348.34675273770216,61.62638043493005,14.373216,1.0,67.0,2015009371785777152,nan,nan,nan
48359,2015015006783056768,348.3476073904563,61.79536159194534,14.930047,1.0,67.0,2015015006783056768,nan,nan,nan
48360,2015010192119524352,348.34851266206175,61.65156127898452,11.989691,1.0,67.0,2015010192119524352,nan,nan,nan
48361,2015010127700020096,348.3500069638235,61.64473344079508,16.118252,1.0,67.0,2015010127700020096,nan,nan,nan
48362,2015009028188396416,348.3565755941029,61.593958464376016,12.102714,1.0,67.0,2015009028188396416,nan,nan,nan
48363,2015013838551983232,348.358531217061,61.73156274874436,14.505453,1.0,67.0,2015013838551983232,nan,nan,nan
48364,2014960684036520960,348.3593742914963,61.491103020338876,14.494266,1.0,67.0,2014960684036520960,nan,nan,nan
48365,2014961817907881216,348.36016172880653,61.55168551840698,15.678693,1.0,67.0,2014961817907881216,nan,nan,nan
48366,2015010230779235584,348.3645921392851,61.644426343938854,13.423713,1.0,67.0,2015010230779235584,nan,nan,nan
48367,2015009401845542656,348.3656750064553,61.61727406613054,13.327018,1.0,67.0,2015009401845542656,nan,nan,nan
48368,2015009096907872512,348.3668728757216,61.60274895495827,13.648875,1.0,67.0,2015009096907872512,nan,nan,nan
48369,2015010299498711808,348.37064061388764,61.66393189992068,14.890359,1.0,67.0,2015010299498711808,nan,nan,nan
48370,2014960924554687744,348.372751463744,61.51079477656637,15.158712,1.0,67.0,2014960924554687744,nan,nan,nan
48371,2015009406145515904,348.3739660306172,61.62709959690195,15.772135,2.0,67.0,2015009406145515904,nan,nan,nan
48372,2015009028188396800,348.3743416299306,61.59260103077589,14.50524,1.0,67.0,2015009028188396800,nan,nan,nan
48373,2014960718396258816,348.3759797554819,61.502858845298555,13.361215,1.0,67.0,2014960718396258816,nan,nan,nan
48374,2015013632393562496,348.3767354895735,61.717592128024485,13.811503,1.0,67.0,2015013632393562496,nan,nan,nan
48375,2015010540016879488,348.3781834193649,61.68475177680417,15.234542,1.0,67.0,2015010540016879488,nan,nan,nan
48376,2014962191565026304,348.3821666560833,61.58399908850056,13.365068,1.0,67.0,2014962191565026304,nan,nan,nan
48377,2014962019766335104,348.3821777360258,61.56760688429995,13.403909,1.0,67.0,2014962019766335104,nan,nan,nan
48378,2015013563674089088,348.3823504454826,61.708973736437734,14.175494,1.0,67.0,2015013563674089088,nan,nan,nan
48379,2014957694739284736,348.38426224074095,61.48530570910346,15.029045,2.0,67.0,2014957694733060608,348.3853773911097,61.484925961397856,18.72186
48380,2015010540016879872,348.38495122178216,61.68161827941994,14.7526,1.0,67.0,2015010540016879872,nan,nan,nan
48381,2015009131267611392,348.3861221465329,61.60493069881103,16.23123,1.0,67.0,2015009131267611392,nan,nan,nan
48382,2015013838551984896,348.38622091796225,61.73557926775123,15.520741,1.0,67.0,2015013838551984896,nan,nan,nan
48383,2014957626019810816,348.39165710391165,61.4659512215064,14.023469,1.0,67.0,2014957626019810816,nan,nan,nan
48384,2014957626013595904,348.3918793571908,61.46251642220438,15.488819,2.0,67.0,2014957626013595904,nan,nan,nan
48385,2014960718396556160,348.39328709561954,61.50405565624425,11.208174,1.0,67.0,2014960718396556160,nan,nan,nan
48386,2014961852267620864,348.39655608632347,61.548666945804904,15.089347,1.0,67.0,2014961852267620864,nan,nan,nan
48387,2014957690441897472,348.40061096032076,61.49047083352232,14.481783,1.0,67.0,2014957690441897472,nan,nan,nan
48388,2014962195865001728,348.4016289312245,61.590476535787595,15.799438,1.0,67.0,2014962195865001728,nan,nan,nan
48389,2015009440505254528,348.40264246875574,61.63539590705424,12.877202,2.0,67.0,2015009440505254528,nan,nan,nan
48390,2014960718396258944,348.4033350452382,61.510993722949536,10.978786,1.0,67.0,2014960718396258944,nan,nan,nan
48391,2015015105562465280,348.404336657694,61.778519515670695,16.448946,1.0,67.0,2015015105562465280,nan,nan,nan
48392,2014961920987096448,348.4044732331152,61.563568901953275,15.692546,1.0,67.0,2014961920987096448,nan,nan,nan
48393,2014961096353378048,348.41177778262403,61.53659681560539,14.56925,1.0,67.0,2014961096353378048,nan,nan,nan
48394,2014961852267620608,348.4126873529994,61.55617187358077,15.180577,1.0,67.0,2014961852267620608,nan,nan,nan
48395,2015014319588311808,348.41621730801484,61.76722889064382,15.417735,1.0,67.0,2015014319588311808,nan,nan,nan
48396,2015009234346825728,348.4275602521545,61.62403178042099,15.42181,1.0,67.0,2015009234346825728,nan,nan,nan
48397,2014961955346834432,348.42813369370054,61.581303835011084,14.526657,1.0,67.0,2014961955346834432,nan,nan,nan
48398,2015014044710422400,348.4293644873344,61.73496106728733,14.368032,1.0,67.0,2015014044710422400,nan,nan,nan
48399,2014957797818500480,348.431268996632,61.49366164895316,15.622227,1.0,67.0,2014957797818500480,nan,nan,nan
48400,2015014319588311936,348.4346588048745,61.77248814719078,15.314404,1.0,67.0,2015014319588311936,nan,nan,nan
48401,2014962161505263488,348.4384374754142,61.599365535769685,14.858374,1.0,67.0,2014962161505263488,nan,nan,nan
48402,2014957522940596736,348.44280946763314,61.47710566735917,15.452686,1.0,67.0,2014957522940596736,nan,nan,nan
48403,2014957797818500736,348.44463655817583,61.49644713846814,15.791019,1.0,67.0,2014957797818500736,nan,nan,nan
48404,2014962608181862016,348.4456018634402,61.60849061279488,13.834573,2.0,67.0,2014962608181862016,nan,nan,nan
48405,2015014246568988032,348.4451975019776,61.758706968082066,15.1633,1.0,67.0,2015014246568988032,nan,nan,nan
48406,2015011021053452800,348.4476021305513,61.721249729867544,11.791325,2.0,67.0,2015011021053452800,nan,nan,nan
48407,2015009818462637312,348.45399751208254,61.65194864817676,15.638358,1.0,67.0,2015009818462637312,nan,nan,nan
48408,2014957832178238336,348.4546271942346,61.50426220816356,14.997574,1.0,67.0,2014957832178238336,nan,nan,nan
48409,2014960855835212032,348.45615759737353,61.527546571618174,15.28158,1.0,67.0,2014960855835212032,nan,nan,nan
48410,2014962539462385792,348.46596196623284,61.606260791915346,16.02055,1.0,67.0,2014962539462385792,nan,nan,nan
48411,2014962539462386048,348.46829121316784,61.599006448576944,16.17197,1.0,67.0,2014962539462386048,nan,nan,nan
48412,2014960855835211904,348.468667635087,61.53207165038827,15.861936,1.0,67.0,2014960855835211904,nan,nan,nan
48413,2014957557300334464,348.47195311453294,61.48960659935784,15.025436,1.0,67.0,2014957557300334464,nan,nan,nan
48414,4908022136034353152,10.838426217030054,-57.463011819347656,4.3210692,16.0,68.0,4908022136034353152,nan,nan,nan
48415,4695212588190900736,41.38674803796701,-67.61642226082432,4.8072405,16.0,68.0,4695212588190900736,nan,nan,nan
48416,6116979288685368192,215.1389373376286,-37.885342221664466,4.0668545,16.0,68.0,6116979288685368192,nan,nan,nan
48417,6265374394490973184,233.88187249166222,-14.789500781858125,3.625443,16.0,68.0,6265374394490973184,nan,nan,nan
48418,4481492679086077312,271.82653939163356,8.73399844914787,4.383688,16.0,68.0,4481492679086077312,nan,nan,nan
48419,6836557216095979136,325.66530439777097,-18.8663579672892,4.476236,16.0,68.0,6836557216095979136,nan,nan,nan
48420,2713130535941345792,343.80730729440296,8.816236561062349,4.88758,16.0,68.0,2713130535941345792,nan,nan,nan
48421,468911202103901824,61.32590017406578,56.86904968327934,13.218369,1.0,69.0,468911202103901824,nan,nan,nan
48422,468905395308122624,61.29836926884265,56.86735555367819,11.088855,1.0,69.0,468905395308122624,nan,nan,nan
48425,468905601466595200,61.19269240175359,56.82238016191237,12.457798,1.0,69.0,468905601466595200,nan,nan,nan
48426,468910824144046848,61.17519123365299,56.988068150120355,20.624739,1.0,69.0,468910824144046848,nan,nan,nan
48429,468909243598828672,61.120151606958395,56.91314191349412,12.977857,1.0,69.0,468909243598828672,nan,nan,nan
48431,468908728202788992,61.103250615069996,56.847395481370164,12.76829,1.0,69.0,468908728202788992,nan,nan,nan
48435,468922059781227520,61.05066503947183,56.96016406200067,14.572655,1.0,69.0,468922059781227520,nan,nan,nan
48445,163391727153057408,60.56333181715516,27.176812646321864,9.67776,25.0,70.0,163391727153057408,nan,nan,nan
48446,164185230951518336,60.91163318893955,28.66168048618254,8.032342,25.0,70.0,164185230951518336,nan,nan,nan
48447,163400626323590912,61.09341418154379,26.703515643964163,10.626693,25.0,70.0,163400626323590912,nan,nan,nan
48448,163907329387882368,61.370089983133134,27.87940881216259,8.36121,25.0,70.0,163907329387882368,nan,nan,nan
48449,162478170430194944,61.400212900660286,26.088575829787487,9.183646,25.0,70.0,162478170430194944,nan,nan,nan
48450,163910353044835072,61.43625228763503,27.979997923792443,10.477574,50.0,70.0,163910353044835072,nan,nan,nan
48451,162261257400154752,61.67250992087191,25.722151364426402,7.957682,25.0,70.0,162261257400154752,nan,nan,nan
48452,164350913610051328,61.77145307018658,29.440475029461783,9.664752,25.0,70.0,164350913610051328,nan,nan,nan
48453,163935160776957312,62.17001915348731,28.24894064300394,10.383076,25.0,70.0,163935160776957312,nan,nan,nan
48454,163874275320582528,62.17205173332227,27.944396792809872,10.692009,25.0,70.0,163874275320582528,nan,nan,nan
48455,165814329226585344,62.338135720533955,29.729789203288714,9.734581,25.0,70.0,165814329226585344,nan,nan,nan
48456,163205291211444864,62.81845587101903,27.929158458547697,9.946294,25.0,70.0,163205291211444864,nan,nan,nan
48457,163016381370569856,62.9880336999099,27.168273331916872,10.251209,25.0,70.0,163016381370569856,nan,nan,nan
48458,150183190888605056,63.473114198267176,25.035918085580516,10.375149,25.0,70.0,150183190888605056,nan,nan,nan
48459,165558417895074432,63.85242805904746,29.365856308129107,9.888075,25.0,70.0,165558417895074432,nan,nan,nan
48460,150596401102494464,64.0424720783623,25.517883634479222,9.172802,25.0,70.0,150596401102494464,nan,nan,nan
48461,164798139962321408,64.04623482716447,29.120883414335037,9.451639,25.0,70.0,164798139962321408,nan,nan,nan
48462,150599081162083328,64.1083824191553,25.511875849144502,11.055139,25.0,70.0,150599081162083328,nan,nan,nan
48463,162895194571174144,64.30538493571196,27.32900420741291,10.70015,25.0,70.0,162895194571174144,nan,nan,nan
48464,164885310620975744,64.56153186813532,29.26835555457997,10.157279,25.0,70.0,164885310620975744,nan,nan,nan
48465,150736657554652800,64.69260712117436,26.14914324957029,9.109157,25.0,70.0,150736657554652800,nan,nan,nan
48466,150767100280832896,65.0306792684197,26.41120732582494,11.398898,25.0,70.0,150767100280832896,nan,nan,nan
48467,164601567900339712,65.20105072314885,28.49431754802033,11.172905,25.0,70.0,164601567900339712,nan,nan,nan
48468,165239525161977984,65.48212234390436,29.650182183114655,8.388423,25.0,70.0,165239525161977984,nan,nan,nan
48469,152916508075102592,66.38765904391131,28.449393423099508,10.363126,25.0,70.0,152916508075102592,nan,nan,nan
48470,152966707652687744,66.71528782728949,28.953023212113624,11.237572,25.0,70.0,152966707652687744,nan,nan,nan
48471,149456649923734400,66.89188362343474,25.06157083652768,8.814782,25.0,70.0,149456649923734400,nan,nan,nan
48472,152635097523270528,67.07452669105759,27.78070771348669,7.6691875,25.0,70.0,152635097523270528,nan,nan,nan
48473,151373339208893184,67.26204594428094,26.516343838271336,10.800196,25.0,70.0,151373339208893184,nan,nan,nan
48474,146239551916619904,67.59357965676887,23.588858434147564,7.0447345,25.0,70.0,146239551916619904,nan,nan,nan
48475,147617961540254976,68.70916974878709,24.2444322946876,8.822311,25.0,70.0,147617961540254976,nan,nan,nan
48476,151760642179657728,68.72905305825162,27.203082830617276,9.331063,25.0,70.0,151760642179657728,nan,nan,nan
48477,151905300975013120,69.28766950690756,27.92568889619898,7.397974,25.0,70.0,151905300975013120,nan,nan,nan
48478,146780236758907264,69.41219996333496,23.782292460793645,9.750188,25.0,70.0,146780236758907264,nan,nan,nan
48479,147544362980758912,69.44277900927909,24.045981925539298,9.55526,25.0,70.0,147544362980758912,nan,nan,nan
48480,145146736141501184,69.52738707306533,22.62372807880641,9.8432045,25.0,70.0,145146736141501184,nan,nan,nan
48481,147668088102341376,69.54081827322611,24.55361570370333,8.836244,25.0,70.0,147668088102341376,nan,nan,nan
48482,151714329549068416,69.56336806832046,27.880736233860468,10.482955,25.0,70.0,151714329549068416,nan,nan,nan
48483,146460107076846592,69.75097176133274,22.670475116748147,10.470984,25.0,70.0,146460107076846592,nan,nan,nan
48484,146461859423498240,69.77781282573247,22.71205118494046,9.753916,25.0,70.0,146461859423498240,nan,nan,nan
48485,146458526528879488,69.80643622871466,22.652238097936195,8.511852,25.0,70.0,146458526528879488,nan,nan,nan
48486,146496116082607616,69.99627008500903,23.014539674995856,8.957865,25.0,70.0,146496116082607616,nan,nan,nan
48487,148081611849014528,70.08753948137726,25.052000059303193,9.473171,25.0,70.0,148081611849014528,nan,nan,nan
48488,157709141822840576,70.24688357261459,27.990408479599154,10.417614,25.0,70.0,157709141822840576,nan,nan,nan
48489,148274984161340032,70.58304705998566,25.863402885568323,10.429626,25.0,70.0,148274984161340032,nan,nan,nan
48490,147308616520354688,70.67163874194132,24.688188492508043,9.850687,50.0,70.0,147308620814562176,70.67164230131145,24.688344176262174,10.659216
48491,146409701341019008,70.68330488225433,22.60536037002149,10.617926,25.0,70.0,146409701341019008,nan,nan,nan
48492,154554810463665536,70.8638423079641,27.026938569927676,9.648114,25.0,70.0,154554810463665536,nan,nan,nan
48493,148200943220970240,71.1039008633552,25.528433243082507,9.83929,25.0,70.0,148200943220970240,nan,nan,nan
48494,154566119114142208,71.30847683952918,27.00202976455044,9.501276,25.0,70.0,154566119114142208,nan,nan,nan
48495,146953066243274240,71.42698955944151,23.627914942681986,6.2999415,25.0,70.0,146953066243274240,nan,nan,nan
48496,154272824388391552,71.51182194822496,26.310966217381072,9.97818,25.0,70.0,154272824388391552,nan,nan,nan
48497,154688508503362560,71.54282039419371,27.49031965660817,10.037943,25.0,70.0,154688508503362560,nan,nan,nan
48498,154751970940085504,71.637606388983,27.90067758351606,8.246405,25.0,70.0,154751970940085504,nan,nan,nan
48499,154576525819379584,71.67885000239124,27.26167800122752,10.417494,25.0,70.0,154576525819379584,nan,nan,nan
48500,147052022289786368,71.86558831410316,24.354844412084987,9.712382,25.0,70.0,147052022289786368,nan,nan,nan
48501,154710395655355008,71.96787526508591,27.744421711359916,9.494528,25.0,70.0,154710395655355008,nan,nan,nan
48502,154303370194530688,71.97527200361284,26.560655890726945,10.194605,25.0,70.0,154303370194530688,nan,nan,nan
48503,154460669077885312,72.05284535818816,27.029850489400268,10.662892,25.0,70.0,154460669077885312,nan,nan,nan
48504,147082258859463680,72.74383630708212,24.278494395307884,10.650775,25.0,70.0,147082258859463680,nan,nan,nan
48505,153251412444365568,72.79550692397049,25.62247391788487,10.459984,25.0,70.0,153251412444365568,nan,nan,nan
48506,153237045779135232,73.28935514912509,25.491075640810127,10.1148205,25.0,70.0,153237045779135232,nan,nan,nan
48507,4066023415781257984,270.9868523283072,-24.312540423002694,7.0405564,16.0,71.0,4066023415781257984,nan,nan,nan
48508,4065975243425948288,271.08864833600717,-24.355039031691035,9.011311,16.0,71.0,4065975243425948288,nan,nan,nan
48509,4065974968548020352,271.1076480561996,-24.385660302697282,7.3393908,16.0,71.0,4065974968548020352,nan,nan,nan
48510,4065975277785683840,271.1064871031056,-24.345803867757752,10.122888,16.0,71.0,4065975277785683840,nan,nan,nan
48511,4065975002907765760,271.1167797474004,-24.3618952349063,8.231928,16.0,71.0,4065975002907765760,nan,nan,nan
48513,4066069247348186112,271.12261169202617,-24.316939206316476,19.2684,16.0,71.0,4066069247348186112,nan,nan,nan
48514,4065971979250772992,271.1374681373175,-24.38680872886937,9.330941,16.0,71.0,4065971979250772992,nan,nan,nan
48515,4066069251668212480,271.13716776049677,-24.312368326385435,10.415965,9.0,71.0,4066069251668212480,nan,nan,nan
48516,4066068770631143936,271.14251473338715,-24.366840689288907,9.849515,9.0,71.0,4066068770631143936,nan,nan,nan
48517,4065971498214406912,271.150373474948,-24.44551174602795,8.462122,16.0,71.0,4065971498214406912,nan,nan,nan
48518,4066068972464771968,271.14998313492106,-24.331129567819623,8.525921,16.0,71.0,4066068972464771968,nan,nan,nan
48519,4065971700061644800,271.16218287767003,-24.403962653270572,9.84484,16.0,71.0,4065971700061644800,nan,nan,nan
48520,4066069006830061824,271.16236558826967,-24.32379949242067,11.316851,16.0,71.0,4066069006830061824,nan,nan,nan
48522,4066068903750862976,271.17352014242965,-24.34870812448371,9.7614565,16.0,71.0,4066068903750862976,nan,nan,nan
48523,4066064643142852224,271.2108418248359,-24.428369440877077,11.721603,16.0,71.0,4066064643142852224,nan,nan,nan
48524,4066021182400931072,270.93790714295426,-24.36815575622581,9.908098,16.0,71.0,4066021182400931072,nan,nan,nan
48525,3394757273339924864,78.02715463062052,16.745721913499036,12.045142,16.0,72.0,3394757273339924864,nan,nan,nan
48526,3394757028525131776,78.0492118740449,16.741980113623725,13.099694,16.0,72.0,3394757028525131776,nan,nan,nan
48527,3394757135900949504,78.07373587532697,16.75653196974397,12.647957,16.0,72.0,3394757135900949504,nan,nan,nan
48528,3394756173828291968,78.07104931528967,16.7211315951422,13.461969,16.0,72.0,3394756173828291968,nan,nan,nan
48529,3394756620504902912,78.03015641308666,16.72414826237049,13.757514,9.0,72.0,3394756620504902912,nan,nan,nan
48530,3394755619782056064,78.01910066997542,16.674090916606733,11.854444,16.0,72.0,3394755619782056064,nan,nan,nan
48531,3394755349194605440,78.03853659039595,16.657492298937804,12.625449,4.0,72.0,3394755349194605440,nan,nan,nan
48532,3394743563804338944,78.07317082727832,16.64557757542711,10.841008,16.0,72.0,3394743563804338944,nan,nan,nan
48533,3394743563804338048,78.07973714463967,16.642878245417666,13.07748,9.0,72.0,3394743563804338048,nan,nan,nan
48534,3394755589712747648,78.07720902898087,16.695982991176376,12.288595,16.0,72.0,3394755589712747648,nan,nan,nan
48535,3394743731306390016,78.08215251594939,16.671016007634986,13.76382,9.0,72.0,3394743731306390016,nan,nan,nan
48536,3394755486633539584,78.06922863480813,16.68417831867187,13.755296,9.0,72.0,3394755486633539584,nan,nan,nan
48537,3394755791574866432,78.05685167299178,16.709973568003605,14.233428,9.0,72.0,3394755791574866432,nan,nan,nan
48538,3394755589712750720,78.06374186047152,16.69985802444594,14.753168,16.0,72.0,3394755589712750720,nan,nan,nan
48539,3394744177982986752,78.10478785737284,16.695826649208755,12.161831,16.0,72.0,3394744177982986752,nan,nan,nan
48540,3394756414346436736,78.09983322581233,16.752790039461548,12.235302,9.0,72.0,3394756414346436736,nan,nan,nan
48541,3394756139468531712,78.11756982821395,16.7339865176089,14.311386,4.0,72.0,3394756139468531712,nan,nan,nan
48542,3394743873041962752,78.11611187385238,16.668384607399968,14.519937,4.0,72.0,3394743873041962752,nan,nan,nan
48543,3394744216639326208,78.13783287172453,16.697305217631378,12.801365,16.0,72.0,3394744216639326208,nan,nan,nan
48544,3394743804322483456,78.13468157805123,16.66032794508424,13.190467,9.0,72.0,3394743804322483456,nan,nan,nan
48545,3394757651297008640,78.13447419537198,16.747726722247087,12.475303,16.0,72.0,3394757651297008640,nan,nan,nan
48546,3394745724171212160,78.14743946385919,16.71291759521261,12.689081,16.0,72.0,3394745724171212160,nan,nan,nan
48547,3394745797187279360,78.14044805827783,16.72278691230537,14.192246,9.0,72.0,3394745797187279360,nan,nan,nan
48548,3394762255501947776,78.02738265808,16.841730155120455,14.122903,4.0,72.0,3394762255501947776,nan,nan,nan
48549,3394762186782453376,78.06771793845657,16.853674360658903,15.420453,4.0,72.0,3394762186782453376,nan,nan,nan
48550,3394757303403446144,78.03355722047249,16.76833758312617,14.344749,9.0,72.0,3394757303403446144,nan,nan,nan
48551,3394757509561465344,78.05221910464613,16.78888715158114,12.952901,9.0,72.0,3394757509561465344,nan,nan,nan
48552,3394759025686541568,78.0684474024823,16.806503382405864,14.974249,4.0,72.0,3394759025686541568,nan,nan,nan
48553,3394759025686542336,78.06836731837419,16.80369899622658,14.049144,4.0,72.0,3394759025686542336,nan,nan,nan
48554,3394762083703243904,78.07482492534079,16.82990831830769,12.981542,9.0,72.0,3394762083703243904,nan,nan,nan
48555,3394759025686536704,78.07414482355027,16.814296481235527,14.528015,4.0,72.0,3394759025686536704,nan,nan,nan
48556,3394758922607329664,78.07347743805981,16.794073194511935,14.314934,9.0,72.0,3394758922607329664,nan,nan,nan
48557,3394758716448900224,78.08293096373296,16.78368250006848,13.764597,9.0,72.0,3394758716448900224,nan,nan,nan
48558,3394758716448904448,78.0795810343805,16.775332605358606,12.993312,9.0,72.0,3394758716448904448,nan,nan,nan
48559,3394758682089159424,78.09688001439247,16.779267274683583,15.296895,9.0,72.0,3394758682089159424,nan,nan,nan
48560,3394758647729422848,78.097715133107,16.77336800627283,15.919705,9.0,72.0,3394758647729422848,nan,nan,nan
48561,3394759094406004480,78.09814199237324,16.815695018803392,13.494389,16.0,72.0,3394759094406004480,nan,nan,nan
48562,3394758853887838720,78.09932659603489,16.807484853891463,13.843313,16.0,72.0,3394758853887838720,nan,nan,nan
48563,3394758780871784704,78.10830882662256,16.7968870547163,14.004192,9.0,72.0,3394758780871784704,nan,nan,nan
48564,3394759266204683904,78.12918802004819,16.82367279802937,12.500042,16.0,72.0,3394759266204683904,nan,nan,nan
48565,3394758819528096768,78.12567658142,16.79747713419726,14.69038,4.0,72.0,3394758819528096768,nan,nan,nan
48566,3394758063613853312,78.13020241723791,16.79139561690628,13.977749,16.0,72.0,3394758063613853312,nan,nan,nan
48567,3394750332672841088,77.90763862980299,16.66584161331032,13.142076,9.0,72.0,3394750332672841088,nan,nan,nan
