EDR3_source_id,starID,RA,Dec,Gmag,rawstarID,RefID,FilterID,IntrPol,p,e_p,evpa,e_evpa,r_med_geo,r_lo_geo,r_hi_geo,r_med_photogeo,r_lo_photogeo,r_hi_photogeo
6015811540182709888,38046,234.64310481241097,-33.13921720721713,17.349115,590,47,4,0,0.01757,0.00175,70.5,2.9,882.46204,796.3396,981.861,890.5544,827.4663,956.51245
6015811540182957824,38047,234.64350526310764,-33.1463888217568,15.506246,591,47,4,0,0.01912,0.0009,61.9,1.3,4452.886,3855.0828,5610.093,4434.891,3888.507,5089.283
6015811574542447488,37971,234.60519013833115,-33.1637330738082,17.034996,515,47,4,0,0.02818,0.00188,74.8,1.9,1196.3823,1090.9646,1350.4526,1162.2129,1064.713,1289.8569
6015811643262172160,37946,234.5890087128095,-33.15725890692695,14.633335,490,47,4,0,0.02346,0.00114,63.5,1.4,1068.001,988.75525,1194.0695,1056.7792,965.32733,1158.1633
6015811711981402752,38015,234.62782669374926,-33.13871991922067,16.924583,559,47,4,0,0.0204,0.00346,73.7,5.0,4947.0747,3922.9458,6657.314,4871.371,3648.7537,7655.026
6015811711981403392,37998,234.61993241615838,-33.135337086681986,13.916581,542,47,4,0,0.01948,0.00086,84.8,1.3,2850.0488,2699.604,3075.8826,2856.0422,2668.5815,3029.3428
6015811746341141504,38036,234.6387806173463,-33.12867025365265,14.085223,580,47,4,0,0.01488,0.00063,86.5,1.2,1180.2533,1150.1193,1208.6271,1175.7091,1145.506,1211.106
6015811746341142016,38012,234.62644379004334,-33.131289391741404,15.092724,556,47,4,0,0.01635,0.00071,87.1,1.2,643.89124,630.4674,657.0981,643.94055,627.9021,655.65607
6015811746341142528,38029,234.63499120307642,-33.126698465126125,16.132387,573,47,4,0,0.01707,0.00156,-88.8,2.6,3027.9075,2548.973,3468.3198,2757.9858,2443.7935,3126.8804
6015811746341143040,38030,234.63504816866978,-33.1239534579941,16.299551,574,47,4,0,0.01176,0.00269,-89.8,6.8,1621.801,1480.5757,1777.6326,1600.0562,1430.2367,1765.2861
6015811815060620416,38021,234.63172073994608,-33.12138978111068,16.809944,565,47,4,0,0.015,0.00199,84.3,3.8,2228.3828,1879.8514,2999.32,1951.3547,1754.9073,2212.9539
6015811815060622208,38010,234.62613085112014,-33.11623572228238,17.042353,554,47,4,0,0.01265,0.00257,80.1,6.0,1703.3169,1500.3274,1969.265,1822.1874,1597.7035,2169.971
6015811986859311232,37898,234.55767712935346,-33.15932044814022,16.734667,442,47,4,0,0.0228,0.00277,68.1,3.5,732.7953,613.1746,915.0519,685.1542,606.7435,753.35065
6015812089938428672,37897,234.55769391251832,-33.148924427562264,18.079353,441,47,4,0,0.0184,0.00598,77.5,10.0,1245.1797,1028.7816,1577.1454,1063.5836,963.4595,1174.4962
6015812570974867712,38003,234.62206995854794,-33.108044444989794,16.799545,547,47,4,0,0.02414,0.00217,81.2,2.6,1685.4513,1498.065,1898.5947,1667.8279,1496.5634,1824.4799
6015812944632766720,38095,234.66341162664412,-33.14606917418736,17.315325,639,47,4,0,0.02124,0.0023,68.3,3.1,1081.4092,977.19434,1244.7385,972.5574,907.52264,1055.3488
6015812944632768896,38093,234.66284740717714,-33.141868124445175,17.908705,637,47,4,0,0.01768,0.00235,62.0,3.9,1513.1897,1228.228,1905.0894,1803.577,1440.9619,2167.8481
6015812948931982080,38081,234.6593967827435,-33.14173595545996,16.257166,625,47,4,0,0.01677,0.0004,63.5,0.7,5176.434,4019.478,7017.1284,5046.097,4011.7363,7194.1523
6015812983291721600,38137,234.67889719519064,-33.12332678570526,14.802323,681,47,4,0,0.00792,0.00058,-85.3,2.1,777.405,751.4249,809.149,767.02765,744.79395,794.6215
6015813017651708672,38073,234.65768159253122,-33.12791479618815,14.688201,617,47,4,0,0.00751,0.00083,82.1,3.2,605.97784,594.81055,617.5594,604.5483,590.76605,617.3752
6015813082071732224,38155,234.68394274963683,-33.12413582519219,18.338322,699,47,4,0,0.01804,0.00581,-79.1,9.9,6511.2075,4142.0728,8842.028,5562.146,4457.21,7546.927
6015813082071735936,38172,234.68855848830023,-33.120443226014665,17.152515,716,47,4,0,0.0128,0.00293,-85.3,6.8,1487.3927,1313.4248,1710.7659,1418.5776,1239.0243,1632.7404
6015813086370936832,38154,234.68362078897107,-33.119857064786466,16.302153,698,47,4,0,0.00821,0.00152,-71.5,5.4,4223.659,3360.8218,5267.607,3672.4229,3084.8938,4593.57
6015813189450153344,38178,234.6903398197444,-33.10392850182376,16.46871,722,47,4,0,0.00471,0.00291,89.0,22.4,5806.785,4212.047,7771.038,7178.2715,4566.2397,10084.607
6015813189450154752,38170,234.68839012049236,-33.0986697642513,16.652733,714,47,4,0,0.00936,0.0025,-60.8,8.0,313.52786,307.52258,319.7969,313.61606,307.0022,320.88342
6015813189450155008,38176,234.6898154659694,-33.09669447033741,16.01446,720,47,4,0,0.00929,0.00109,-79.4,3.4,933.06476,893.92365,973.0404,950.57385,913.7456,981.50134
6015813223809891456,38061,234.65187108724112,-33.122559518342996,18.478146,605,47,4,0,0.02039,0.00413,73.6,6.0,4401.3047,2560.1274,9206.513,2647.614,1857.0469,5399.14
6015813258169632640,38090,234.66208482861222,-33.10576646367878,17.71359,634,47,4,0,0.01209,0.0067,-72.0,19.5,2977.4949,2209.134,5672.533,2686.408,2176.6763,3443.713
6015813258169633152,38071,234.65694469696302,-33.104885188054254,17.468592,615,47,4,0,0.01078,0.00578,-10.3,18.7,1920.7002,1545.9281,2311.1836,1723.0591,1437.3812,2297.8513
6015813322589921664,38037,234.63936175775066,-33.099907132539414,18.050108,581,47,4,0,0.02844,0.00833,75.2,8.9,5478.608,3580.2434,8555.053,4458.6685,3271.867,5917.945
6015813322589925248,38034,234.6381581197183,-33.096557017974426,17.200089,578,47,4,0,0.01197,0.00328,-86.2,8.3,1995.0153,1677.8999,2361.9885,1812.6453,1520.8447,2176.8083
6015813326889111040,38045,234.64305344416945,-33.104131345242365,16.617989,589,47,4,0,0.0091,0.00184,78.4,6.0,5203.3535,3835.675,6898.912,5252.4253,4014.1094,7602.6436
6015813361248848128,38115,234.6719561234512,-33.098378727323386,16.94015,659,47,4,0,0.01235,0.00415,69.9,10.4,1451.7394,1284.5686,1696.1068,1389.059,1252.1112,1543.2126
6015813361249095552,38121,234.67350048993052,-33.099002073716015,17.092808,665,47,4,0,0.0135,0.00461,88.1,10.6,1815.0973,1577.1968,2212.5105,1704.7499,1494.2689,2031.3779
6015813395608587392,38145,234.6809607585849,-33.08889642465938,17.847826,689,47,4,0,0.00732,0.00343,86.7,15.7,2341.9468,1780.1456,2985.495,2169.6948,1737.4396,2814.6372
6015813395608588416,38152,234.68296813235952,-33.08170614391887,16.52016,696,47,4,0,0.01154,0.00225,-60.4,5.7,8296.725,6155.6084,10643.206,8732.655,6410.267,10507.717
6015813425669155968,38065,234.65444233343817,-33.07758916591766,17.753733,609,47,4,0,0.01102,0.00415,-85.3,11.9,7698.779,5695.5674,10239.984,5281.2017,4070.2407,6425.3413
6015813429968327424,38083,234.65969208691178,-33.087923228463985,18.1831,627,47,4,0,0.0107,0.00835,32.3,29.8,3094.5554,2138.8362,4647.8433,2433.9663,1934.0671,3308.3342
6015813498687797376,38243,234.71034103198906,-33.10634444781435,17.957949,787,47,4,0,0.01467,0.00545,-56.7,11.7,3879.3926,2742.9358,6552.1216,3756.2168,2172.1428,5937.0986
6015813498687799680,38241,234.70980941581817,-33.092371216188866,15.826405,785,47,4,0,0.00579,0.0007,-70.8,3.5,639.0112,623.66406,661.96094,642.8772,623.5797,662.73987
6015813528748371712,38274,234.7212520701904,-33.07673545880629,17.48104,818,47,4,0,0.01118,0.00502,-57.9,14.8,1341.7057,1175.316,1604.778,1226.5535,1098.7925,1375.4518
6015813567407276672,38205,234.69940777502305,-33.095365641358946,17.477587,749,47,4,0,0.00827,0.00394,-82.5,16.0,2630.8916,2094.0308,5578.106,2284.7195,1784.9048,2838.6345
6015813567407278208,38195,234.69573913274738,-33.08902431563458,13.585271,739,47,4,0,0.00761,0.00028,-81.0,1.1,2386.2773,2291.4082,2494.1025,2405.842,2314.9097,2520.2786
6015813567407279744,38206,234.6995642426296,-33.077938981442614,18.031435,750,47,4,0,0.01202,0.00607,71.9,17.3,5559.301,3424.353,8316.616,4065.2273,2782.635,8002.697
6015813567407280000,38210,234.7003008014769,-33.07599954430476,15.234031,754,47,4,0,0.01258,0.00107,-66.6,2.4,4640.9487,3985.1206,5851.438,4886.174,3978.859,5712.6104
6015813773565710848,38200,234.69628501975848,-33.07491777632738,14.222722,744,47,4,0,0.0115,0.00095,-70.8,2.4,2425.414,2269.3132,2563.6462,2438.7158,2308.3489,2602.9668
6015813773565711744,38150,234.6818435446552,-33.073852807408954,18.132597,694,47,4,0,0.00926,0.00487,-28.1,18.2,5947.6836,3850.5767,9163.622,3792.5642,2858.3752,5297.7676
6015814112863923072,37986,234.6140482651722,-33.0776916100274,18.11623,530,47,4,0,0.0138,0.0084,72.3,22.0,4752.998,2271.3032,10232.585,2413.257,1758.3468,4017.8655
6015814151522838016,37994,234.61708235532817,-33.076090817428174,17.079363,538,47,4,0,0.00188,0.0033,84.1,50.4,1601.1085,1390.0793,1897.4199,1566.0823,1396.5819,1775.0981
6015814181583399424,38038,234.64074335605028,-33.078568293030685,17.825586,582,47,4,0,0.0196,0.01093,-78.3,19.6,463.62296,428.4326,509.1812,442.54773,420.3301,462.50922
6015814185882574336,38055,234.64826088917638,-33.07752850017419,17.470547,599,47,4,0,0.01344,0.00692,84.5,17.7,1856.726,1590.6749,2400.524,1986.2473,1644.0986,3312.814
6015814185882574720,38060,234.65124317573,-33.07315276530118,16.238556,604,47,4,0,0.02106,0.00111,89.9,1.5,2114.2876,1852.6599,2401.9246,2018.6775,1782.37,2272.2327
6015815143657955840,38589,234.84366604805146,-33.13341790045476,17.236942,1133,47,4,0,0.01302,0.00272,-15.2,6.2,4921.149,3449.5266,6477.672,5545.2124,2926.0305,8741.015
6015815182315227264,38621,234.85595757936554,-33.12876873013037,16.18108,1165,47,4,0,0.02048,0.0017,-29.0,2.4,1734.6388,1549.3989,1964.8585,1713.3712,1564.8596,1931.611
6015815182315227392,38610,234.85313966038558,-33.12831518392521,14.419074,1154,47,4,0,0.00072,0.00063,63.0,33.6,119.6602,119.2855,120.13966,119.70653,119.31762,120.130165
6015815251034704640,38567,234.83700033095346,-33.12177138501721,17.10225,1111,47,4,0,0.00584,0.00265,-41.6,15.0,3812.3997,2723.3901,5881.6978,2663.4436,2271.1277,3332.1235
6015815285394523520,38666,234.87224780488222,-33.117128512842044,16.963017,1210,47,4,0,0.00555,0.00093,-1.2,4.9,970.898,900.4299,1059.0651,954.2535,879.9437,1047.3132
6015815285394645120,38659,234.8682310401583,-33.12104357031352,15.848427,1203,47,4,0,0.00815,0.00153,-3.7,5.5,7895.728,6092.5747,10102.837,7077.3647,6145.5503,8063.149
6015815319754261632,38675,234.87536790154954,-33.11792726695941,16.279634,1219,47,4,0,0.01178,0.00231,14.9,5.8,1287.463,1183.2948,1401.8402,1251.1301,1159.3533,1400.1925
6015815319754262528,38667,234.87278669072015,-33.10721249645869,17.14098,1211,47,4,0,0.00515,0.00388,9.2,28.6,3494.2498,2499.7368,5086.7466,2820.9414,2329.7048,3464.4678
6015815319754262656,38670,234.8735438726333,-33.10529836453795,14.28544,1214,47,4,0,0.00033,0.00047,-8.6,46.8,1094.635,1067.5765,1127.2823,1089.415,1065.7119,1122.1492
6015815319754723712,38656,234.8671049269871,-33.106961562078645,16.717144,1200,47,4,0,0.00017,0.00125,25.7,59.3,1893.6938,1679.9307,2132.9338,1784.6652,1622.9554,2031.5969
6015815349816405504,38623,234.8564791010248,-33.1064222802431,16.5563,1167,47,4,0,0.00329,0.00118,-1.9,11.3,1403.0052,1273.2666,1542.6204,1418.7227,1297.5867,1588.1682
6015815388473661824,38649,234.86530629418667,-33.08888940601254,17.37029,1193,47,4,0,0.00899,0.00377,-78.6,13.6,2936.8013,2391.5964,3994.8462,2531.9724,2015.9197,3006.16
6015815418533950336,38516,234.8195515612865,-33.112620064482236,17.710928,1060,47,4,0,0.0084,0.00439,-88.7,18.1,3639.7788,2569.9858,5352.321,2710.2527,2133.4092,3654.2412
6015815422833396352,38537,234.82824926569054,-33.12273707510942,15.655205,1081,47,4,0,0.00344,0.0009,59.7,7.9,5658.875,4418.075,7214.8,7895.4443,5867.89,9182.295
6015815422833396864,38532,234.82485738182163,-33.11756165204535,17.17616,1076,47,4,0,0.00599,0.0029,-27.8,16.3,1302.7871,1028.1173,2081.4663,1141.96,959.65594,1400.9338
6015815422833397376,38523,234.822128889927,-33.11265689031989,17.4103,1067,47,4,0,0.01441,0.00333,-87.0,6.9,1816.0929,1539.1359,2264.757,1818.4934,1491.091,2547.6604
6015815452895618816,38588,234.8436489733071,-33.108364704551214,17.853243,1132,47,4,0,0.01255,0.00359,3.2,8.7,4077.116,2896.6064,6028.5884,3102.498,2328.8738,4599.7954
6015815457193136384,38536,234.8275074686474,-33.105180770648325,15.462933,1080,47,4,0,0.00888,0.00074,-80.9,2.4,6080.834,5100.629,7391.85,5916.319,5060.2285,6681.9224
6015815487253426176,38479,234.8050694634557,-33.11315014179091,18.308613,1023,47,4,0,0.01676,0.00672,76.9,12.9,3007.7905,1911.5458,4535.45,1793.7897,1508.5273,2239.5073
6015815487253431680,38482,234.80559390046128,-33.10791079290718,17.931986,1026,47,4,0,0.00957,0.0079,66.7,31.7,3406.5823,2207.1416,5620.1245,2797.2893,2191.8176,4004.6714
6015815525913154304,38534,234.82616536241702,-33.09484377580669,13.400639,1078,47,4,0,0.00906,0.0002,-69.6,0.6,748.42004,674.9639,835.20746,749.7001,680.35016,843.32306
6015815560272352128,38564,234.83623578826987,-33.09594420586587,14.545899,1108,47,4,0,0.00395,0.00062,-66.1,4.6,2127.4133,2023.2369,2236.4966,2147.294,2019.9413,2350.8435
6015815594632092160,38643,234.86252854642652,-33.08867725589572,15.053449,1187,47,4,0,0.00504,0.00035,-71.6,2.0,1627.1881,1550.1793,1716.5469,1647.4602,1569.1398,1761.6859
6015815594632092544,38648,234.86522844602985,-33.086140461902474,17.384974,1192,47,4,0,0.00303,0.00279,-66.8,35.3,3695.99,2541.8901,5453.5513,2575.3755,2054.238,3423.664
6015815624692398336,38555,234.8337256184971,-33.093489201104774,18.09136,1099,47,4,0,0.01875,0.00571,-65.8,9.3,6028.1704,4205.9106,10022.273,4585.5386,3277.7847,6957.273
6015815624695276928,38563,234.83610050853395,-33.09010040471337,17.945148,1107,47,4,0,0.0133,0.00172,-46.7,3.7,958.0994,808.214,1116.8629,1459.2969,1273.3087,1720.1123
6015815628991829760,38568,234.83717308557334,-33.09157547093219,13.25583,1112,47,4,0,0.00408,0.00039,-79.1,2.8,3521.1892,3322.5706,3707.3555,3513.3376,3294.973,3686.619
6015815628991830784,38533,234.82614930958107,-33.08491710371349,14.39749,1077,47,4,0,0.00807,0.00079,-81.4,2.8,601.10095,590.4709,613.2243,600.9472,590.3267,612.90735
6015815663351570944,38586,234.84320181339638,-33.07316446100275,18.035917,1130,47,4,0,0.01232,0.00363,-64.0,9.0,4714.885,3149.2864,6768.254,3424.4844,2546.3972,4980.293
6015815663351571072,38575,234.83943307082035,-33.0727243355866,17.836483,1119,47,4,0,0.00236,0.00577,43.8,54.2,6660.774,4894.304,9745.994,4493.9053,3418.2896,6092.498
6015815663351572096,38597,234.8466326802464,-33.06896531322479,15.925032,1141,47,4,0,0.00554,0.00572,51.5,38.8,1964.4636,1800.0642,2136.6426,1857.3838,1675.5688,2074.1912
6015815697711385600,38719,234.8927392420509,-33.091560636753336,13.382515,1263,47,4,0,0.00647,0.00019,-12.0,0.8,546.8657,540.22577,553.18994,548.2564,537.28925,555.54584
6015815732071124224,38733,234.90152769426012,-33.08795773988801,17.261742,1277,47,4,0,0.00628,0.00063,-83.8,2.9,4866.1396,3362.9734,6792.6724,3754.3457,3062.2341,5145.9844
6015815835150340096,38756,234.91208462323127,-33.07988175483347,17.976933,1300,47,4,0,0.00257,0.00502,75.0,51.8,2775.3086,1927.028,4344.8486,2049.5173,1681.7733,2824.2812
6015815903869818112,38717,234.8917115006647,-33.06733156452788,17.007818,1261,47,4,0,0.00863,0.0036,-72.9,13.5,5694.563,2515.8953,8866.345,3165.1519,1764.9717,6246.1133
6015815972589216768,38627,234.85709635486157,-33.07265461508771,16.566595,1171,47,4,0,0.00538,0.00239,-76.3,14.6,2382.706,2078.9287,2792.0498,2175.024,1912.9128,2475.8665
6015815972589217152,38650,234.86548233843862,-33.07047272060062,16.959665,1194,47,4,0,0.00632,0.00165,-74.3,7.8,1402.5748,1267.6749,1571.511,1348.536,1247.8104,1490.9391
6015815972589217920,38661,234.86919101451565,-33.06839664557697,13.880386,1205,47,4,0,0.00372,0.00062,-80.8,4.9,2981.851,2791.6724,3165.3875,2877.9824,2729.3005,3076.71
6015816041308693632,38607,234.8518555750889,-33.07193477030443,16.814621,1151,47,4,0,0.00431,0.00285,-66.7,24.5,1758.2043,1568.738,2043.1387,1705.3342,1489.6473,1957.5759
6015816041308693760,38632,234.8580862060155,-33.07030265793294,17.204023,1176,47,4,0,0.0075,0.00331,-58.8,14.5,3222.7283,2588.1438,4385.303,2774.9048,2296.3767,3624.4207
6015816075668434688,38647,234.86462182757597,-33.05954623893013,15.285311,1191,47,4,0,0.00588,0.0011,-57.3,5.5,978.8241,940.25305,1031.087,979.36383,943.4406,1016.5847
6015816075668435584,38652,234.86581110005713,-33.05782441259856,13.854562,1196,47,4,0,0.01098,0.00039,-58.3,1.0,508.53354,498.9911,517.7809,508.20694,499.0514,519.15405
6015816110028250240,38703,234.8863790061182,-33.045538207034134,16.71659,1247,47,4,0,0.00313,0.00176,-11.8,19.9,6961.421,5016.9097,9790.76,5615.485,4213.2793,7664.4673
6015816144387988096,38729,234.8991274443877,-33.05152680784018,17.739769,1273,47,4,0,0.0055,0.00342,76.1,22.6,1100.6564,922.66956,1277.5393,1069.9569,957.68866,1194.747
6015816144387988352,38732,234.9012957763565,-33.04890107612567,15.778367,1276,47,4,0,0.0049,0.00086,-35.2,5.1,1732.8065,1618.9583,1865.2697,1730.8711,1602.4171,1878.1487
6015816144387989120,38731,234.90012078113935,-33.04039417336208,16.519117,1275,47,4,0,0.00414,0.00099,-27.4,7.1,1378.6938,1069.617,1745.6437,1340.6007,1059.632,1718.6879
6015816144387989760,38723,234.89449297635176,-33.03648212424076,17.458271,1267,47,4,0,0.00957,0.00224,-14.6,7.0,2250.4119,1851.7488,2782.4775,2182.8406,1780.0947,2750.735
6015816178747727872,38688,234.88107475639057,-33.036485008873065,16.776152,1232,47,4,0,0.00253,0.00286,-74.6,41.4,1087.7833,995.0673,1194.5391,1034.4962,962.4479,1129.0438
6015816247467118720,38455,234.79553208297017,-33.10308206456778,16.852879,999,47,4,0,0.00468,0.00211,-75.2,14.9,1234.1622,1124.751,1365.1846,1220.6306,1114.7676,1340.4149
6015816247467119104,38451,234.79304917454317,-33.10093761818104,17.190722,995,47,4,0,0.00905,0.00346,22.6,12.2,779.00006,725.76385,843.2502,777.71967,740.37256,832.13477
6015816277527433216,38503,234.81369216648872,-33.08698278581488,16.992844,1047,47,4,0,0.00948,0.00272,-57.2,8.7,1643.0958,1451.1471,1971.7711,1550.8115,1362.8014,1772.0449
6015816281826857984,38504,234.81397224897373,-33.09402594827899,15.431182,1048,47,4,0,0.01172,0.00143,-67.9,3.5,853.79694,825.5352,884.6815,856.3541,833.2243,886.4199
6015816316186597248,38432,234.78794647534542,-33.08757765990032,17.27261,976,47,4,0,0.01154,0.00421,-26.4,11.5,2664.5068,2144.124,3652.945,2251.183,1937.1786,2673.331
6015816316186597376,38447,234.79139525942327,-33.08763368165997,16.668535,991,47,4,0,0.00789,0.00154,-57.5,5.7,1852.3771,1678.609,2098.082,1937.5435,1638.8367,2221.3816
6015816350546337152,38472,234.80367745430158,-33.076365252091065,15.276481,1016,47,4,0,0.01029,0.00102,-72.5,2.9,6947.0454,5596.8755,8616.758,6204.98,5490.5947,7278.0366
6015816384906076928,38509,234.8175038269753,-33.07083984854062,16.455559,1053,47,4,0,0.01116,0.00273,-73.6,7.3,2307.4111,2054.11,2777.367,2220.8916,1989.9277,2572.864
6015816419265816064,38547,234.83096294607688,-33.06791727750004,17.774286,1091,47,4,0,0.00685,0.0042,-48.9,22.2,2605.356,2019.1355,3494.224,2369.3765,1945.763,3048.6196
6015816449326144896,38486,234.80709305008247,-33.064434269504325,14.996467,1030,47,4,0,0.00533,0.00084,-80.2,4.6,1176.654,1126.9742,1231.887,1179.0928,1137.2644,1220.514
6015816487985295488,38539,234.82931119723065,-33.05588799132166,15.128039,1083,47,4,0,0.00471,0.0013,-72.9,8.3,4026.1567,3519.4834,4642.0903,3911.4785,3453.0503,4663.8623
6015816655484580736,38481,234.8053293189465,-33.054905193239485,13.873126,1025,47,4,0,0.00493,0.00088,-84.3,5.2,1136.4677,1110.3336,1164.0778,1141.3878,1112.5925,1173.2396
6015816659783987584,38456,234.7957331036432,-33.05340530977212,17.710777,1000,47,4,0,0.01231,0.00506,-68.5,13.3,3677.2776,2518.983,7129.685,3284.3867,2367.5845,5338.3237
6015816659783989248,38462,234.7980422667995,-33.044908977287,17.447989,1006,47,4,0,0.00487,0.00643,81.5,45.2,2630.1965,2088.2437,3394.8828,2391.7378,1937.4396,3021.0164
6015816694143727104,38495,234.81002033943258,-33.048962792436164,17.52618,1039,47,4,0,0.01088,0.00733,61.0,25.0,9110.831,6472.2686,11511.513,5516.234,4193.119,7697.989
6015816694143728896,38496,234.8104217499297,-33.040962582933965,17.82555,1040,47,4,0,0.01712,0.00561,-81.0,10.1,3051.694,2138.9705,4118.0005,2483.504,1992.3055,3268.875
6015816728503467904,38453,234.7946431852889,-33.03679525290494,18.552671,997,47,4,0,0.00922,0.01739,46.4,51.4,1355.3683,1003.3954,4019.11,1660.513,1382.6691,2013.0774
6015816762863207296,38454,234.79512966826957,-33.029182275689365,17.600168,998,47,4,0,0.0085,0.0037,68.7,14.3,3069.2505,2387.239,4192.9824,2713.4102,2172.535,3652.5737
6015816900302160256,38574,234.83913952453977,-33.03521809223215,16.056229,1118,47,4,0,0.0046,0.00166,84.9,11.3,1517.9235,1403.098,1659.1702,1512.9128,1405.1764,1649.4227
6015816934661900032,38658,234.86820840815224,-33.028950791926526,16.33684,1202,47,4,0,0.00593,0.00178,-44.6,9.2,1588.7065,1442.4812,1787.2751,1580.696,1465.8876,1759.9618
6015816934661900288,38664,234.87082180648838,-33.028046685019675,16.857965,1208,47,4,0,0.00438,0.00174,-77.6,12.7,5895.462,4245.805,8236.136,4923.865,3616.1619,6463.1226
6015817003381377280,38624,234.85655972333288,-33.0218907119967,14.842157,1168,47,4,0,0.00498,0.00073,-85.5,4.3,1646.5651,1564.6791,1745.2145,1618.2881,1539.2153,1694.7122
6015817003381378944,38602,234.8496349870374,-33.01530161802539,16.071114,1146,47,4,0,0.00317,0.00243,80.1,29.2,2571.8855,2259.5557,3162.526,2515.9211,2242.8198,2969.5876
6015817106460592768,38525,234.82252214686284,-33.018966931133605,16.323795,1069,47,4,0,0.00236,0.00248,-39.2,39.3,576.99274,557.17957,596.97534,573.06775,548.97,599.58856
6015817140820329600,38499,234.8120789730441,-33.02838138732975,15.365688,1043,47,4,0,0.00368,0.00153,-89.1,13.5,625.4699,611.374,640.2023,627.51117,613.337,645.4441
6015817175180069760,38524,234.82229730101002,-33.01767022235469,16.91061,1068,47,4,0,0.00505,0.00175,-21.7,10.8,3387.3113,2515.7983,4719.7026,2526.7703,2103.8677,3006.87
6015817205240422400,38594,234.84481453390666,-33.01414249172329,18.221409,1138,47,4,0,0.01967,0.00478,-60.1,7.3,7044.378,4175.592,11693.045,4470.5444,3411.3572,6147.299
6015817209539811200,38603,234.8507798711279,-33.00919295622234,15.855437,1147,47,4,0,0.00108,0.00176,62.4,49.3,589.7464,569.2681,608.8985,587.7492,570.3326,603.71277
6015817415698309504,38762,234.91549816176902,-33.037148737409126,18.029772,1306,47,4,0,0.01244,0.0038,43.6,9.3,2637.4138,1903.1368,4021.732,2433.934,1846.293,3480.1406
6015817484417632256,38864,234.9522065511846,-33.02226166143226,17.461197,1408,47,4,0,0.00854,0.0033,84.1,12.3,694.56433,645.43994,751.8524,666.6649,625.20654,708.0681
6015817518777370752,38914,234.96857397942173,-33.01259167796113,16.512096,1458,47,4,0,0.00752,0.00283,87.8,11.9,3272.6538,2602.3447,4439.239,3463.1853,2507.5906,4778.288
6015817583200364544,38882,234.95734600919226,-33.01467607885235,17.483116,1426,47,4,0,0.00873,0.00346,78.1,12.7,6660.59,4747.895,9187.201,4682.7324,3185.3894,7073.231
6015817587496847872,38875,234.95559502090305,-33.01382589775583,13.485011,1419,47,4,0,0.00296,0.00044,80.8,4.3,3355.5781,3178.5317,3592.1729,3429.5535,3236.0483,3641.1648
6015817621856739200,38755,234.91213725747366,-33.03900664224745,17.130964,1299,47,4,0,0.004,0.00251,-75.9,22.9,2180.1353,1769.4283,2734.8625,2220.2812,1713.1268,2711.381
6015817621856740096,38754,234.91014568096145,-33.03379553057454,15.845839,1298,47,4,0,0.00412,0.001,-13.0,7.2,1890.9392,1731.4211,2087.537,1792.3613,1630.1187,2001.141
6015817690576217600,38742,234.9046524215793,-33.016806449496386,16.821186,1286,47,4,0,0.00851,0.00213,9.6,7.5,2400.0847,2076.5955,2973.454,2420.175,2059.4836,2906.3416
6015817892437104896,38905,234.9653174837631,-33.00769358096083,17.378304,1449,47,4,0,0.01888,0.00385,8.9,6.0,5172.51,3865.774,7565.125,5302.1694,3181.243,7323.1924
6015818442192916096,38701,234.8853725669718,-33.01319019629751,18.15461,1245,47,4,0,0.00954,0.00368,-48.4,12.3,3327.2327,2090.7668,5055.5093,2614.347,1858.4304,3685.386
6015820095757830528,38468,234.80093572151256,-33.01751738232533,17.637943,1012,47,4,0,0.00729,0.0024,-54.9,10.2,6636.926,4536.8574,10109.6455,5395.336,3633.2695,8376.152
6015820095757832576,38465,234.7993470422647,-33.01068054221742,17.610981,1009,47,4,0,0.00779,0.00604,2.0,29.6,3137.836,2333.1072,4530.934,3660.079,2318.7026,7203.2036
6015820095757832704,38463,234.79858895362528,-33.0099138221023,18.085886,1007,47,4,0,0.01139,0.01256,-67.7,40.7,2422.7017,1787.4083,3239.611,2248.0513,1702.1182,3260.3289
6015967567755302272,37617,234.29655490078372,-33.34572008058293,15.484274,161,47,4,0,0.0386,0.00147,61.8,1.1,632.938,616.9933,652.49347,603.90546,594.7182,614.3195
6015972275039510400,37549,234.19454025577724,-33.21006525464194,16.645018,93,47,4,0,0.02129,0.00257,80.0,3.5,2031.2141,1793.825,2433.339,1960.598,1808.7637,2164.8264
6015972343758988160,37545,234.19101632927297,-33.209532116486756,16.185574,89,47,4,0,0.02247,0.00254,80.2,3.3,968.74365,914.8029,1028.551,955.47406,910.9103,997.1772
6015972343758990464,37544,234.18903548618002,-33.20489978690653,15.114817,88,47,4,0,0.01897,0.00309,77.0,4.8,4403.119,3869.1533,5276.5254,4395.542,4018.853,4793.2974
6015972893514820224,37484,234.1004658680364,-33.20834971517568,16.1184,28,47,4,0,0.01309,0.00164,80.5,3.6,2253.5261,1994.7837,2591.6611,2142.8167,1962.9441,2391.714
6015973061014504320,37526,234.16275097433686,-33.21301080297561,17.750088,70,47,4,0,0.01204,0.00376,88.1,9.6,1612.0792,1325.4392,2059.1914,1442.8018,1259.5033,1702.1643
6015973099673236608,37533,234.17444846837313,-33.207077160471684,16.510618,77,47,4,0,0.01932,0.00171,-89.8,2.5,3019.247,2560.3381,3876.8635,2687.4504,2334.5496,3202.4915
